question,question_sub,answer,answer_sub,ef_factor,category_id,created_at,modified_at
それなのに,それなのに,"그런데도, 그러면서","though, although",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
それなら,それなら,그렇다면,"If that's the case..., If so..., That being the case...",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
それはいけませんね (かん),それはいけませんね (かん),"눈치, 직감, 권",that's not good,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
逸れる,それる,"빗나가다, 새다","to stray (turn) from subject, to go astray",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
算盤,そろばん,주판,abacus,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
存じる,ぞんじる,"알다, 생각하다, 여기다",(humble) to know,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
存ずる,ぞんずる,"알다, 생각하다, 여기다",(humble) to know,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
損得,そんとく,"손득, 손익, 득실","loss and gain, advantage and disadvantage",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
田ぼ,たんぼ,논,"paddy field, farm",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
第～,だい～,제,~th,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
だいいち (とりわけ),だいいち (とりわけ),"제일, 첫째","first, foremost,&nbsp;&nbsp;#1",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
大学院,だいがくいん,대학원,graduate school,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
大工,だいく,목수,carpenter,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
体系,たいけい,체계,"system, organization",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
太鼓,たいこ,"북, 탐판, 팀판","drum, tambourine",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
対策,たいさく,대책,"counter-plan, counter-measure",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
大して,たいして,"그다지, 별로","(not so) much, (not) very",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
大小,だいしょう,대소,size,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
体制,たいせい,체제,"order, system, structure",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
体積,たいせき,"체적, 부피","capacity, volume",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
大層,たいそう,"무척, 매우","very much, greatly",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
体操,たいそう,"체조, 지적 훈련, 육체적인운동","gymnastics, physical exercises, calisthenics",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
大分,だいぶん,"상당히, 오이타, 꽤","considerably, greatly, a lot",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
大木,たいぼく,"거목, 큰 나무",large tree,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
代名詞,だいめいし,대명사,pronoun,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
タイア,タイア,타이어,"tire, tyre",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ダイヤグラム,ダイヤグラム,"다이어그램, 도표, 열차 운행표",diagram,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ダイヤモンド,ダイヤモンド,다이아몬드,diamond,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ダイヤル,ダイヤル,다이얼,dial,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
対立,たいりつ,대립,"confrontation, opposition, antagonism",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
田植え,たうえ,"모내기, 모심기",rice planting,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
絶えず,たえず,"줄곧, 끊임없이",constantly,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
楕円,だえん,타원,ellipse,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
耕す,たがやす,갈다,"to till, to plow, to cultivate",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
滝,たき,폭포,waterfall,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
蓄える,たくわえる,"대비해 두다, 모으다, 저장하다","to save, to store, to lay in stock",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
竹,たけ,"대나무, 대",bamboo,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ただいま,ただいま,다녀왔습니다,"Here I am, I'm home!",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
但し,ただし,"다만, 단","but, however, provided that",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
立ち止まる,たちどまる,"멈춰서다, 멈추어 서다, 멈추다","to stop, to halt, to stand still",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
たちまち,たちまち,"금세, 이내","instantly, suddenly, all at once",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
発,はつ,발,"to depart (e.g., on a plane, train)",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
脱線,だっせん,"탈선, 사이드트랙, 인유선","derailment, digression",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
妥当,だとう,타당,"proper, appropriate",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
例える,たとえる,"예를 들다, 비유하다, 비기다","to compare, to liken",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
頼もしい,たのもしい,믿음직하다,"reliable, promising",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ダブル,ダブル,더블,double,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ダム,ダム,댐,dam,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
溜息,ためいき,한숨,a sigh,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
ためらう,ためらう,"망설이다, 주저하다, 꺼리다",to be hesitant,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～だらけ,～だらけ,투성이,"be full of ~, be filled with ~",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
だらしない,だらしない,"칠칠치 못하다, 야무지지 못하다, 단정하지 못하다","slovenly, loose, a slut",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
足る,たる,"족하다, 만족하다","to be sufficient, to be enough",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
短～,たん～,"짧음, 결점",short ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～団,～だん,단체,"group, corps, party",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
オーケストラ,オーケストラ,"오케스트라, 관현악",orchestra,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
おおざっぱ,おおざっぱ,"대략적임, 대충, 얼추","rough (not precise), broad, sketchy",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
大通り,おおどおり,"넓은 길, 큰길",main street,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
オートメーション,オートメーション,"오토메이션, 자동 조종 장치, 병원자동화",automation,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
大凡,おおよそ,"대략, 대충, 대개","about, approximately",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
お帰り,おかえり,어서 와,"return, welcome",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
おかけください,おかけください,앉으세요,please sit down,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
おかげさまで,おかげさまで,"덕분에, 덕분에요, 덕택에요","Thanks to god, thanks to you",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
おかず,おかず,반찬,"side dish, accompaniment for rice dishes",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
おかまいなく,おかまいなく,신경 쓰지 마세요,please don't fuss over me,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
拝む,おがむ,"공손히 절하다, 간절히 빌다, 절하다","to worship, to pray",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
お代わり,おかわり,"같은 음식을 다시 더 먹음, 같은 음식을 더 먹음, 리필","second helping, another cup",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
補う,おぎなう,"보충하다, 메우다, 채우다",to compensate for,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
お気の毒に,おきのどくに,"굳은치즈, 하드치이즈, 경질 치즈",I'm sorry to hear that…,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
屋外,おくがい,옥외,outdoors,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
送り仮名,おくりがな,"훈독하기 위해 다는 가나, 토",part of word written in kana,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
お元気で,おげんきで,잘 지내세요,Take care',2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
怠る,おこたる,"게으름을 피우다, 방심하다, 게을리 하다","to neglect, to fail",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
お先に,おさきに,먼저,"before, after you",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
伯父,おじ,"백부, 큰아버지, 외숙부",(humble) uncle (older than one's parent),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
叔父,おじ,"삼촌, 숙부, 작은아버지",uncle (younger than one's parent),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
惜しい,おしい,"아깝다, 아쉽다","regrettable, disappointing",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
伯父さん,おじさん,"아저씨, 큰아버지, 작은아버지","(hon.) middle-aged gentleman, uncle",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
小父さん,おじさん,"아저씨, 큰아버지, 작은아버지","(hon.) middle-aged gentleman, uncle",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
叔父さん,おじさん,삼촌,"(hon.) middle-aged gentleman, uncle",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
お邪魔します,おじゃまします,실례하겠습니다,Excuse me for disturbing you,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
お世話になりました,おせわになりました,신세졌습니다,I've been in your care,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
お大事に,おだいじに,빨리 나으세요,"Take care of yourself, Take care!, Get well soon",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
落着く,おちつく,"안정되다, 진정되다","to calm down, to settle down",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
お出掛け,おでかけ,외출,outing,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
お手伝いさん,おてつだいさん,가정부,maid,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
脅かす,おどかす,"위협하다, 협박하다, 깜짝 놀라게 하다","to threaten, to coerce",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
落し物,おとしもの,"분실물, 유실물",lost property,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
驚かす,おどろかす,놀래다,"to surprise, to frighten",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
お願いします,おねがいします,부탁드립니다,"Please (lit., I request)",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
各々,おのおの,각각,"each, every, either",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
伯母,おば,"백모, 큰어머니, 고모",(humble) aunt (older than one's parent),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
叔母,おば,"숙모, 작은어머니, 고모",aunt (younger than one's parent),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
小母さん,おばさん,"아주머니, 아줌마, 고모","lady, woman, ma'am",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
おはよう,おはよう,안녕,(abbr.) Good morning,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
お参り,おまいり,참배,"worship, shrine visit",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
お待たせしました,おまたせしました,기다리셨습니다,Sorry to have kept you waiting,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
お待ちください,おまちください,잠시만 기다려 주세요,Please wait a moment,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
おまちどおさま,おまちどおさま,기다리게 해서 죄송합니다,Sorry to have kept you waiting,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
おめでたい,おめでたい,"경사스럽다, 어수룩하다","happy event, matter for congratulation",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
思い掛けない,おもいがけない,"뜻밖이다, 뜻하지 않다","unexpected, casual",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
思い切り,おもいきり,"전력, 마음껏","with all one's strength (heart), resignation, resolution",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
思い込む,おもいこむ,"단단히 마음먹다, 반드시 그렇다고 믿어버리다, 깊이 마음먹다","to be under impression that, to be convinced that",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
思いっ切り,おもいっきり,"실컷, 마음껏, 진탕","very, much, fully",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
重たい,おもたい,"무겁다, 묵직하다","heavy, massive, serious",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
お休み,おやすみ,"휴일, 휴가, 결근","holiday, absence; (exp.) Good night",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
おやつ,おやつ,"간식, 군것질","between meal snack, afternoon refreshment",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
親指,おやゆび,엄지손가락,thumb,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
オルガン,オルガン,"오르간, 풍금",organ,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
恩恵,おんけい,"은혜, 혜택","blessing, benefit",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
温室,おんしつ,"온실, 야자실, 그린 하우스",greenhouse,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
温泉,おんせん,온천,"spa, hot spring",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
温帯,おんたい,"온대, 온난대, 난온대",temperate zone,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
御中,おんちゅう,"배, 귀중",Messrs.,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
女の人,おんなのひと,"여자, 여성",woman,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～日,～か,"일, 해",counter for days,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～下,～か,"아래, 하",under ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～化,～か,"가, 과, 모기",action of making something,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～科,～か,과,"family, group, course",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～歌,～か,"노래, 가요",song of ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～画,～が,화,"picture, painting",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
カーブ,カーブ,"커브, 곡선, 굽읍",curve; curve ball (baseball),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
外～,がい～,"밖, 바깥","foreign ~, outside ~",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
～外,～がい,"밖, 바깥",out of ~,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
開会,かいかい,개회,opening of a meeting,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
会館,かいかん,회관,"meeting hall, assembly hall",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
改札,かいさつ,개찰,examination of tickets,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
解散,かいさん,"해산, 해체하다, 분사경영","breakup, dissolution",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
海水浴,かいすいよく,해수욕,"sea bathing, seawater bath",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
回数,かいすう,횟수,"number of times, frequency",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
回数券,かいすうけん,"회수권, 정기 승차권",book of tickets,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
改正,かいせい,개정,"revision, amendment, alteration",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
快晴,かいせい,"쾌청, 청명한 날씨, 맑은하늘",good weather,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
解説,かいせつ,해설,"explanation, commentary",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
改造,かいぞう,"개조, 메이크오버",remodeling,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
開通,かいつう,개통,"opening, open",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
回転,かいてん,"회전, 터언 오우버, 노동 이동","rotation, turning",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
解答,かいとう,해답,"answer, solution",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
回答,かいとう,"회답, 답변","reply, answer",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
外部,がいぶ,외부,"the outside, external",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
解放,かいほう,"해방, 오픈업, 눈금풀기","release, liberation, emancipation",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
開放,かいほう,"개방, 분해정비","open, throw open, liberalization",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
海洋,かいよう,해양,ocean,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
概論,がいろん,개론,"introduction, general remark",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
却って,かえって,"오히려, 도리어, 차라리","on the contrary, rather",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
家屋,かおく,"가옥, 주거건축, 주거용건물","house, building",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
係わる,かかわる,"관계하다, 상관하다","to concern oneself in, to be involved in",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
書留,かきとめ,"써 둠, 등기우편",registered mail,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
書取,かきとり,받아쓰기,dictation,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
垣根,かきね,울타리,hedge,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
限り,かぎり,한계,"limit(s), as far as possible",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
各～,かく～,각~,"every ~, each ~",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
架空,かくう,가공,"imaginary, fiction, fanciful",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
各自,かくじ,각자,"individual, each",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
拡充,かくじゅう,확충,expansion,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
学術,がくじゅつ,학술,"science, learning, scholarship",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
各地,かくち,각지,various parts of the country,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
拡張,かくちょう,"확장, 중량증가, 덧붙임분","expansion, extension",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
角度,かくど,"각도, 나사산의 각도",angle,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
学年,がくねん,학년,"year in school, grade in school",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
格別,かくべつ,각별,exceptional,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
確率,かくりつ,확률,probability,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
学力,がくりょく,"학력, 학업 성적, 학업성취","scholarship, knowledge",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
掛け算,かけざん,"곱셉, 곱셈",multiplication,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
可決,かけつ,가결,"approval, adoption (e.g., motion, bill), passage",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
火口,かこう,"화구, 분화구, 아궁이",crater (of a volcano),2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
下降,かこう,"하강, 하강과정, 하강 스윙","decline, descent, fall",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
火山,かざん,화산,volcano,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
かしこまりました,かしこまりました,알겠습니다,Certainly,2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
貸し出し,かしだし,"대출, 여신금융업","lending, loaning",2.5,9,2026-02-03 15:31:07,2026-02-03 15:31:07
