question,question_sub,answer,answer_sub,ef_factor,category_id,created_at,modified_at
角,すみ,"뿔, 모퉁이, 각",corner,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
墨,すみ,먹,ink,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
すみません (かん),すみません (かん),죄송합니다,"sorry, excuse me",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
澄む,すむ,"맑아지다, 맑다","to clear (e.g., weather), to become transparent",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
清む,すむ,"살다, 끝나다, 해결되다","to clear (e.g., weather), to become transparent",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
刷る,する,"찍다, 인쇄하다",to print,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
為る,する,되다,"to do, to attempt",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
鋭い,するどい,"날카롭다, 예민하다, 예리하다","pointed, sharp",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
すれ違う,すれちがう,"엇갈리다, 스치듯 지나가다, 스쳐 지나가다",to pass by one another,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ずれる,ずれる,"어긋나다, 벗어나다, 빗나가다","move, off the point",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
正,せい,"올바름, 정, 정도","(logical) true, regular",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
生,せい,"생, 가공하지 않음, 날",birth,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
性,せい,성,"sex, gender",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
姓,せい,성,"surname, family name",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
所為,せい,"원인, 성질, 성씨","cause, reason, fault",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
税,ぜい,"세금, 세",tax,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
性格,せいかく,성격,"character, personality",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
正確,せいかく,"정확, 엄하게 징수하다, 엄정한","accurate, punctuality, exact",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
世紀,せいき,"세기, 센추리",century,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
請求,せいきゅう,청구,"claim, demand, request",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
税金,ぜいきん,세금,"tax, duty",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
清潔,せいけつ,청결,clean,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
制限,せいげん,제한,"restriction, restraint, limitation",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
成功,せいこう,성공,"success, hit",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
正式,せいしき,"정식, 정확한 이름, 유효명","official, formal",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
性質,せいしつ,성질,"nature, property, disposition",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
精神,せいしん,"정신, 프네우마, 마음","mind, soul, spirit",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
成人,せいじん,성인,adult,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
精々,せいぜい,"가능한 한, 기껏, 기껏해야","at the most, at best",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
成績,せいせき,성적,"grade (i.e., on a test), academic record",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
製造,せいぞう,"제조, 생성 이온, 딸 이온","manufacture, production",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
贅沢,ぜいたく,사치,"luxury, extravagance",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
成長,せいちょう,성장,growth,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
生長,せいちょう,생장,growth,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
制度,せいど,제도,"system, institution",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
青年,せいねん,"청년, 에페베","youth, young man",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
生年月日,せいねんがっぴ,"생년월일, 출생일, 출생연월일",birth date,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
製品,せいひん,"제품, 가공품, 완성재","manufactured goods, finished goods",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
政府,せいふ,정부,"government, administration",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
生物,せいぶつ,"생물, 육안적생물","living thing, organism",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
生命,せいめい,"생명, 비아오시스, 바이오시스",life,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
整理,せいり,정리,"sorting, arrangement",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
咳,せき,기침,cough,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
石炭,せきたん,석탄,coal,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
責任,せきにん,책임,"duty, responsibility",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
石油,せきゆ,"석유, 로크 오일, 록오일","oil, petroleum, kerosene",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
世間,せけん,"세간, 세상","world, society",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
説,せつ,"주장, 설, 의견",theory,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
積極的,せっきょくてき,적극적,"positive, active, proactive",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
設計,せっけい,설계,"plan, design",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
絶対,ぜったい,"절대, 절대로, 반드시","definitely, without fail, absoluteness",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
セット,セット,세트,set,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
愛,あい,사랑,love,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
相変わらず,あいかわらず,"여전히, 변함없이","as ever, as usual",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
愛情,あいじょう,애정,"love, affection",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
合図,あいず,신호,"sign, signal",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
アイスクリーム,アイスクリーム,아이스크림,ice cream,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
愛する,あいする,사랑하다,to love,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
相手,あいて,상대,partner; addressee; the person you are talking to,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
あいにく,あいにく,공교롭게,unfortunately,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
遭う,あう,"당하다, 만나다","to meet, to encounter (undesirable nuance)",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
アウト,アウト,"아웃, 교신끝, 위쪽",out,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
明かり,あかり,"환한 빛, 결백한 증거, 불","lamplight, light (in general)",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
空き,あき,"여백, 빔, 빈 곳","vacancy, opening, space",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
明らか,あきらか,"분명함, 밝음","obvious, clear",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
諦める,あきらめる,"포기하다, 체념하다","to give up, to abandon",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
飽きる,あきる,싫증 나다,"to get tired of, to lose interest in",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
握手,あくしゅ,악수,handshake,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
悪魔,あくま,"악마, 귀신들리다","devil, demon, evil spirit",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
明ける,あける,"새다, 밝아지다","to dawn, to become daylight",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
揚げる,あげる,"높이 올리다, 튀기다, 올리다","to lift, to fry",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
挙げる,あげる,"들다, 꼽다","to raise; to list, to cite",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
預かる,あずかる,"맡다, 보관하다",to keep (something) for (someone),2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
預ける,あずける,맡기다,"to give into custody, to deposit",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
汗,あせ,땀,"sweat, perspiration",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
与える,あたえる,"주다, 수여하다, 가하다",to give,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
温かい,あたたかい,"따뜻하다, 따듯하다, 따스하다",warm,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
暖まる,あたたまる,따뜻해지다,to warm up,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
温まる,あたたまる,"따뜻해지다, 훈훈해지다","to warm oneself, to get warm",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
暖める,あたためる,덥히다,"to warm (up to someone/something), to heat (up to someone/something)",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
温める,あたためる,"따뜻하게 하다, 데우다, 덥히다","to warm, to heat",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
辺り,あたり,"근처, 부근","vicinity, nearby",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
当たり前,あたりまえ,"당연함, 마땅함","usual, common, obvious",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
当たる,あたる,"맞다, 적중하다","to be hit, to be successful",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
あちこち,あちこち,"여기저기, 이곳저곳, 곳곳",here and there,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
扱う,あつかう,"다루다, 취급하다","to treat, to handle, to deal with",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
集まり,あつまり,모임,"gathering, meeting, collection",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
当てる,あてる,"맞히다, 대다, 알아맞히다",to hit; to apply to,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
跡,あと,"흔적, 자취",trace; remains; scar,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
穴,あな,구멍,hole,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
油,あぶら,기름,oil,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
脂,あぶら,"기름, 기름기",fat,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
誤り,あやまり,"착오, 잘못, 실수",error,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
粗,あら,"대강, 흠, 결함","defect, flaw, fault",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
嵐,あらし,"폭풍, 폭풍우",storm,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
争う,あらそう,"다투다, 싸우다","to dispute, to argue, to fight",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
新た,あらた,새로움,"new, fresh",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
あらゆる,あらゆる,"모든, 온","all, every",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
表す,あらわす,"나타내다, 발휘하다","to express, to show",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
現す,あらわす,"드러내다, 나타내다","to show, to appear, to reveal",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
著す,あらわす,저술하다,"to write, to publish",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
現れ,あらわれ,"표현, 발로, 결과","expression, indication, sign",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
現れる,あらわれる,"나타나다, 출현하다, 돋보이게 하다","to appear (v.i.), to become visible; to express",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
ありがとう,ありがとう,고마워,Thank you,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
在る; 有る,ある,"있다, 가지고 있다","to live, to be, to exist",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
或,ある,"있다, 어느, 한","a certain..., some...",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
あるいは,あるいは,"혹은, 또는, 혹","or, perhaps",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
アルバム,アルバム,"앨범, 사진첩, 음반",album,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
泡,あわ,거품,"bubble, foam",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
合わせる,あわせる,"맞추다, 합치다",to combine,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
慌てる,あわてる,"당황하다, 허둥대다",to become confused、to panic,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
哀れ,あわれ,"가엾다, 측은하다","helpless, pity, pathetic",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
案,あん,"안녕, 안","plan, scheme, proposal",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
案外,あんがい,"뜻밖에도, 제법, 뜻밖에",unexpectedly,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
暗記,あんき,"암기, 기계적암기","memorization, learning by heart",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
安定,あんてい,안정,"stability, equilibrium",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
あんなに,あんなに,"그렇게, 저렇게","to that extent, to that degree",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
あんまり,あんまり,"그다지, 별로, 너무","not very, not much",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
胃,い,위,stomach,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
委員,いいん,"위원, 위원의 일원",committee member,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
意外,いがい,의외,"unexpected, surprising",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
行き,いき,"목적지를 향해 감, ~행, 행",going,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
息,いき,숨,breath,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
勢い,いきおい,"기세, 위세, 세력","force, vigor, momentum",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
生き物,いきもの,"생물, 생명체, 동물","living thing, creature",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
いけない,いけない,"안 되다, 좋지 않다, 나쁘다","must not do, bad, wrong",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
医師,いし,"의사, 의학박사, 개업 약사","doctor, physician",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
意思,いし,"의사, 하려고하는의사","intention, purpose",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
意志,いし,"의지, 의지행위","will, volition",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
維持,いじ,유지,"maintenance, preservation",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
意識,いしき,의식,"consciousness, senses",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
異常,いじょう,"이상, 특명대사, 이상기형","strangeness, abnormality, disorder",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
意地悪,いじわる,"심술궃음, 심술궂음, 짓궂음","malicious, mean, unkind",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
泉,いずみ,"샘, 샘물, 원천","spring, fountain",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
いずれ,いずれ,"어느, 어디, 어느 곳","where, which, who",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
以前,いぜん,"이전, 일찍이",in the past; before,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
板,いた,"판자, 판","board, plank",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
偉大,いだい,위대,greatness,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
抱く,いだく,"품다, 안다, 껴안다","to hold (v.t.) (written expression), to embrace, to harbor",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
いたずら,いたずら,장난,"trick, practical joke",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
いただきます,いただきます,잘 먹겠습니다,expression of gratitude before meals,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
痛み,いたみ,"아픔, 통증","pain, ache, sore",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
至る,いたる,"이르다, 다다르다","to come, to arrive",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
市,いち,"시, 시장","market, fair",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
位置,いち,위치,"place, position",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
一時,いちじ,일시,"for a time, temporarily",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
一度に,いちどに,"한꺼번에, 일시에",all at once,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
市場,いちば,"시장, 장터","market, bazaar",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
いつか,いつか,"언젠가, 언제, 닷새","sometime, one day",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
一家,いっか,일가,"family, clan",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
一種,いっしゅ,"일종, 조금","a species, a kind, a variety",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
一瞬,いっしゅん,"그 순간, 한순간, 일순","a moment, an instant",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
一生,いっしょう,"일평생, 일생, 평생",throughout (one's) life,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
一層,いっそう,"더욱, 한층, 한결","much more, still more",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
一体,いったい,도대체,one object; body; what on earth?; generally,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
一致,いっち,일치,agreement; conformity,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
いつでも,いつでも,언제든지,"(at) any time, always",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
いつのまにか,いつのまにか,"어느새, 어느덧, 벌써",before one knows,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
一般,いっぱん,"일반, 일반적인면","general, average",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
一方,いっぽう,"한쪽, 한편",on the other hand; meanwhile,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
いつまでも,いつまでも,"언제까지도, 언제까지나, 두고두고","forever, for good, eternally",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
移動,いどう,이동,"migration, movement",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
従兄弟,いとこ,사촌,cousin (male),2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
従姉妹,いとこ,사촌,cousin (female),2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
稲,いね,벼,rice-plant,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
居眠り,いねむり,앉아서 졺,"dozing, nodding off",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
命,いのち,"목숨, 삶, 생명",life,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
違反,いはん,"위반, 오펜스","violation (of law), infringement",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
衣服,いふく,의복,clothes,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
居間,いま,"거실, 거처방, 시팅룸",living room,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
今に,いまに,"곧, 조만간, 이제","before long, soon",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
今にも,いまにも,"지금이라도, 당장이라도, 이제라도","at any time, soon",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
イメージ,イメージ,이미지,one's image,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
否,いや,"아냐, 아니","no, the noes",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
以来,いらい,이래,"since, henceforth",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
依頼,いらい,"의뢰, 요청하기",request; dependence,2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
いらいら,いらいら,"조바심, 조마조마","getting nervous, irritation",2.5,10,2026-02-03 15:31:08,2026-02-03 15:31:08
